epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
57,0.6306654810905457,6.25000029685907e-05,0.6377241611480713,0.6520049571990967,0.560154914855957,0.6580352187156677,0.6171728372573853,0.6502413153648376,0.6835781335830688
58,0.628262460231781,6.25000029685907e-05,0.6428470015525818,0.6498594880104065,0.5558819770812988,0.6567004919052124,0.6133365631103516,0.6677151918411255,0.6234980225563049
59,0.6221880912780762,6.25000029685907e-05,0.6407922506332397,0.6427790522575378,0.5497395992279053,0.66083824634552,0.6165445446968079,0.651028573513031,0.692923903465271
60,0.6235898733139038,6.25000029685907e-05,0.6398009061813354,0.6463607549667358,0.5454666614532471,0.6591030359268188,0.6170645952224731,0.6647303104400635,0.6416555643081665
61,0.6232561469078064,6.25000029685907e-05,0.6413803696632385,0.645573616027832,0.5462678670883179,0.6571009159088135,0.6159400343894958,0.6648906469345093,0.6331108212471008
62,0.6259929537773132,6.25000029685907e-05,0.639518678188324,0.6489260792732239,0.5486713647842407,0.6600373983383179,0.6151901483535767,0.6587175130844116,0.6638184189796448
63,0.6254588961601257,6.25000029685907e-05,0.6384353041648865,0.6458980441093445,0.555080771446228,0.6583021879196167,0.6144183278083801,0.6713913679122925,0.6197596788406372
64,0.6251919269561768,3.125000148429535e-05,0.6398439407348633,0.6437557339668274,0.5602884292602539,0.6587026119232178,0.6140986084938049,0.6662933826446533,0.6355140209197998
65,0.6277952194213867,3.125000148429535e-05,0.6406890749931335,0.6491966843605042,0.5557484030723572,0.6615055799484253,0.613698422908783,0.6620209217071533,0.6595460772514343
66,0.6310660243034363,3.125000148429535e-05,0.6352402567863464,0.653617262840271,0.557350754737854,0.6596369743347168,0.6144528388977051,0.6560459733009338,0.670760989189148
67,0.6240571141242981,3.125000148429535e-05,0.6386024355888367,0.647638738155365,0.5438643097877502,0.6603043079376221,0.6124736070632935,0.6642935276031494,0.6477970480918884
68,0.6326013207435608,3.125000148429535e-05,0.6348100900650024,0.6549087166786194,0.5602884292602539,0.6581687331199646,0.6128013134002686,0.6709007024765015,0.6205607652664185
69,0.6181162595748901,3.125000148429535e-05,0.6414427757263184,0.640317440032959,0.5386567115783691,0.6571009159088135,0.6129199862480164,0.6659142374992371,0.6301735639572144
70,0.6257926821708679,3.125000148429535e-05,0.6396225690841675,0.6501834392547607,0.5442649126052856,0.6579017639160156,0.614324688911438,0.6508422493934631,0.6809079051017761
71,0.6247246265411377,3.125000148429535e-05,0.6382354497909546,0.6462936997413635,0.550674319267273,0.659903883934021,0.613229513168335,0.6664811968803406,0.6397863626480103
72,0.6243909001350403,3.125000148429535e-05,0.6389728784561157,0.6462916135787964,0.549205482006073,0.659903883934021,0.6163817048072815,0.656963050365448,0.6688918471336365
73,0.624190628528595,1.5625000742147677e-05,0.6419744491577148,0.6472825407981873,0.5454666614532471,0.6597704291343689,0.6126582622528076,0.6611859798431396,0.6550066471099854
74,0.630598783493042,1.5625000742147677e-05,0.6365759372711182,0.6543015241622925,0.5534784197807312,0.6588360667228699,0.6129323840141296,0.6576504707336426,0.662216305732727
75,0.6267271637916565,1.5625000742147677e-05,0.6396172046661377,0.6473512649536133,0.5564160943031311,0.6587026119232178,0.6142106056213379,0.6599353551864624,0.6544726490974426
76,0.6241238713264465,1.5625000742147677e-05,0.6387396454811096,0.6442994475364685,0.5538790225982666,0.6607047319412231,0.6106882691383362,0.6717099547386169,0.6283044219017029
77,0.6285294890403748,1.5625000742147677e-05,0.6376463174819946,0.6497043371200562,0.5574843287467957,0.6619060039520264,0.6104404330253601,0.6709932088851929,0.6349799633026123
78,0.6293304562568665,1.5625000742147677e-05,0.637082576751709,0.6513445973396301,0.5562825202941895,0.6609717011451721,0.6113902926445007,0.6623551845550537,0.6563417911529541
79,0.6301982402801514,1.5625000742147677e-05,0.6391164660453796,0.6528627276420593,0.5557484030723572,0.6615055799484253,0.6109299659729004,0.6632460355758667,0.6558077335357666
80,0.6302649974822998,1.5625000742147677e-05,0.6361063122749329,0.6534949541091919,0.554279625415802,0.6624399423599243,0.6109331250190735,0.6756210327148438,0.6245660781860352
81,0.6280621886253357,1.5625000742147677e-05,0.6382323503494263,0.6504473686218262,0.5533449053764343,0.6595034599304199,0.6113268733024597,0.662759006023407,0.6491321921348572
82,0.6338028311729431,1.5625000742147677e-05,0.6351912021636963,0.6565088033676147,0.5609560608863831,0.6611051559448242,0.6108205318450928,0.6652960777282715,0.6480640769004822
83,0.6291970014572144,7.812500371073838e-06,0.6360935568809509,0.6523794531822205,0.552810788154602,0.6613721251487732,0.6106284856796265,0.6674985885620117,0.6427236199378967
84,0.6344703435897827,7.812500371073838e-06,0.6336373090744019,0.6569957733154297,0.562424898147583,0.66017085313797,0.6110423803329468,0.663753092288971,0.6488651633262634
85,0.6271944642066956,7.812500371073838e-06,0.6367251873016357,0.6511111259460449,0.5477367043495178,0.6611051559448242,0.6096488833427429,0.6671286225318909,0.6427236199378967
86,0.6281957030296326,7.812500371073838e-06,0.637495756149292,0.6514601707458496,0.5510749220848083,0.6584356427192688,0.6111921668052673,0.6604437232017517,0.6518024206161499
87,0.6280621886253357,7.812500371073838e-06,0.6373277902603149,0.6517333984375,0.5497395992279053,0.6613721251487732,0.6109311580657959,0.6663911938667297,0.645927906036377
88,0.6219211220741272,7.812500371073838e-06,0.6414333581924438,0.6431821584701538,0.5473361015319824,0.6613721251487732,0.6100478768348694,0.6667587161064148,0.644859790802002
89,0.6292637586593628,7.812500371073838e-06,0.638136088848114,0.6530612111091614,0.5512084364891052,0.6591030359268188,0.610345721244812,0.6614258885383606,0.6515353918075562
90,0.627261221408844,7.812500371073838e-06,0.6383119821548462,0.6518412232398987,0.5460007786750793,0.659236490726471,0.6097829341888428,0.6625750064849854,0.6485981345176697
91,0.6297309994697571,3.906250185536919e-06,0.6347090601921082,0.6521466374397278,0.5557484030723572,0.6612386703491211,0.6108502149581909,0.6620134115219116,0.6584779620170593
92,0.6281289458274841,3.906250185536919e-06,0.6368827819824219,0.6491446495056152,0.557350754737854,0.6588360667228699,0.6104170680046082,0.6610674858093262,0.6515353918075562
93,0.6275949478149414,3.906250185536919e-06,0.6372377872467041,0.6513950824737549,0.5486713647842407,0.66083824634552,0.6106498837471008,0.6640326976776123,0.6507343053817749
94,0.624924898147583,3.906250185536919e-06,0.637776255607605,0.6470588445663452,0.5493390560150146,0.660437822341919,0.6110123991966248,0.6614681482315063,0.6568758487701416
95,0.6343368291854858,3.906250185536919e-06,0.6353726983070374,0.6599332094192505,0.5540125370025635,0.6617725491523743,0.6105431914329529,0.6670345067977905,0.6456608772277832
