epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
22,0.8744409680366516,0.0005000000237487257,0.2895008623600006,0.874966561794281,0.8736814260482788,0.8752002120018005,0.3121688961982727,0.925499677658081,0.8160213828086853
23,0.8798478245735168,0.0005000000237487257,0.28107553720474243,0.8809428215026855,0.8783549070358276,0.8768019080162048,0.31780892610549927,0.8857299089431763,0.8651535511016846
24,0.8880581855773926,0.0002500000118743628,0.27059826254844666,0.8906964063644409,0.8846307992935181,0.8654564619064331,0.3291422724723816,0.9609296321868896,0.7618157267570496
25,0.8932648301124573,0.0002500000118743628,0.2585218548774719,0.8935061693191528,0.892909586429596,0.9049652814865112,0.23781514167785645,0.9088703393936157,0.900133490562439
26,0.8917295336723328,0.0002500000118743628,0.2603819966316223,0.8906645178794861,0.8930431008338928,0.8470368385314941,0.39104750752449036,0.9347608089447021,0.7460614442825317
27,0.8902609944343567,0.0002500000118743628,0.25616803765296936,0.893073320388794,0.8866337537765503,0.8470368385314941,0.45579588413238525,0.9507457613945007,0.7319092154502869
28,0.894065797328949,0.0002500000118743628,0.25272953510284424,0.8943078517913818,0.8937107920646667,0.8992258310317993,0.25435951352119446,0.8973950147628784,0.9014686346054077
29,0.8957346081733704,0.0002500000118743628,0.24553197622299194,0.8965609669685364,0.8946454524993896,0.8874799609184265,0.2967124283313751,0.9122158885002136,0.8574098944664001
30,0.8928642868995667,0.0002500000118743628,0.2531944513320923,0.8919531106948853,0.8939778208732605,0.891484260559082,0.2714548110961914,0.9227220416069031,0.8544726371765137
31,0.8990054130554199,0.0001250000059371814,0.2453676015138626,0.9009661674499512,0.896514892578125,0.9153764247894287,0.22631487250328064,0.9358363747596741,0.8918558359146118
32,0.901475191116333,0.0001250000059371814,0.24004122614860535,0.9033945798873901,0.8990519642829895,0.8768019080162048,0.3052661418914795,0.9693945646286011,0.7781041264533997
33,0.9039449691772461,0.0001250000059371814,0.2360847294330597,0.9029035568237305,0.9051942825317383,0.8926855325698853,0.27758651971817017,0.9562519192695618,0.8229639530181885
34,0.8995394110679626,0.0001250000059371814,0.2397141009569168,0.9045429825782776,0.8933101892471313,0.9144420623779297,0.22118492424488068,0.9156400561332703,0.9129505753517151
35,0.9033442139625549,0.0001250000059371814,0.22799892723560333,0.9054906964302063,0.9006543159484863,0.9124399423599243,0.22153805196285248,0.909139096736908,0.9164218902587891
36,0.904078483581543,0.0001250000059371814,0.2337876409292221,0.902929425239563,0.9054613709449768,0.9065669775009155,0.23510397970676422,0.9554292559623718,0.8528704643249512
37,0.9024097323417664,0.0001250000059371814,0.2398751974105835,0.9076153039932251,0.8959807753562927,0.8928189873695374,0.26949766278266907,0.9506739974021912,0.8285714387893677
38,0.9005407094955444,0.0001250000059371814,0.2406630963087082,0.8992413282394409,0.9021230936050415,0.8965563178062439,0.26165708899497986,0.954963207244873,0.8323097229003906
39,0.9028102159500122,0.0001250000059371814,0.22885945439338684,0.9024683237075806,0.903191328048706,0.9054992198944092,0.23394271731376648,0.9290760159492493,0.8779706358909607
40,0.9025432467460632,6.25000029685907e-05,0.23308461904525757,0.9025236964225769,0.9025236964225769,0.9004271030426025,0.24892306327819824,0.9448235034942627,0.8504672646522522
41,0.9060810208320618,6.25000029685907e-05,0.23013924062252045,0.9048189520835876,0.9075978398323059,0.9060330986976624,0.2416476458311081,0.9575684666633606,0.8496662378311157
42,0.9029437303543091,6.25000029685907e-05,0.23105913400650024,0.9022796750068665,0.9037254452705383,0.9072343707084656,0.2325170636177063,0.9359633922576904,0.874232292175293
43,0.9076830744743347,6.25000029685907e-05,0.22389736771583557,0.909030020236969,0.9059954881668091,0.9139081835746765,0.22218282520771027,0.9448909163475037,0.8790386915206909
44,0.9049462676048279,6.25000029685907e-05,0.2286192774772644,0.9051436185836792,0.904660165309906,0.91017085313797,0.23480449616909027,0.9421416521072388,0.8739652633666992
45,0.9060142636299133,6.25000029685907e-05,0.2231791764497757,0.9078471064567566,0.9037254452705383,0.9143086075782776,0.22224585711956024,0.941896915435791,0.8830440640449524
46,0.9072158336639404,3.125000148429535e-05,0.21892935037612915,0.9052491784095764,0.9096007347106934,0.9069674611091614,0.23804450035095215,0.9369266033172607,0.8726301789283752
